player_id,player_code,web_name,club_short,position,expected_role,p_start,p_sub_in,p_dnp,xmins_if_start,xmins_if_sub_in,draft_availability,availability_override,usable_season_count,usable_mins_total,rate_source,per90_xg,per90_xa,per90_defcon,per90_defensive_contribution,per90_saves,per90_goals_conceded,provenance_note
208,232185,Sarr,CRY,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2173.0,prior_season_seed,0.4527,0.0485,5.6742,5.6742,0.0,1.2011,Prior-Season Seed 2025/26 (2173m)
209,242898,Johnson,EVE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1710.0,prior_season_seed,0.1289,0.0689,6.3684,6.3684,0.0,1.2632,Prior-Season Seed 2025/26 (1710m)
210,496221,Wharton,CRY,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2552.0,prior_season_seed,0.0536,0.2634,10.6857,10.6857,0.0,1.5165,Prior-Season Seed 2025/26 (2552m)
211,488024,Yeremy,CRY,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,2074.0,prior_season_seed,0.1966,0.2656,7.2469,7.2469,0.0,1.215,Prior-Season Seed 2025/26 (2074m)
212,108413,Hughes,CRY,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,1,1560.0,prior_season_seed,0.064,0.1119,8.5385,8.5385,0.0,1.0385,Prior-Season Seed 2025/26 (1560m)
213,152551,Lerma,CRY,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1722.0,prior_season_seed,0.0962,0.0774,11.4983,11.4983,0.0,1.3066,Prior-Season Seed 2025/26 (1722m)
214,209400,Kamada,CRY,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1899.0,prior_season_seed,0.0777,0.1536,9.8578,9.8578,0.0,1.327,Prior-Season Seed 2025/26 (1899m)
215,489706,Devenny,CRY,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.12,0.14,6.5,6.5,0.0,1.3421,Airdrieonians/Palace U21 MID proxy; dest GC CRY=1.342
216,606921,Esse,CRY,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3421,Position baseline (MID); dest GC CRY=1.342; no Prior-Season Seed and no Career Individual Rate
217,536694,M.França,CRY,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3421,Position baseline (MID); dest GC CRY=1.342; no Prior-Season Seed and no Career Individual Rate
218,438464,Doucouré,CRY,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.0274,0.0743,0.0,0.0,0.0,1.3421,Older FPL 2023/24 (920m); destination GC overlay; dest GC CRY=1.342
219,450542,J.Rak-Sakyi,CRY,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3421,Position baseline (MID); dest GC CRY=1.342; no Prior-Season Seed and no Career Individual Rate
221,672492,Drakes-Thomas,CRY,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3421,Position baseline (MID); dest GC CRY=1.342; no Prior-Season Seed and no Career Individual Rate
229,17761,Tarkowski,EVE,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3330.0,prior_season_seed,0.0684,0.0568,10.1622,10.1622,0.0,1.2973,Prior-Season Seed 2025/26 (3330m)
230,480455,Branthwaite,EVE,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.043,0.0219,9.8286,9.8286,0.0,1.3158,Older FPL 2024/25 (2509m); destination GC overlay; dest GC EVE=1.316
231,106611,Keane,EVE,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,2588.0,prior_season_seed,0.08,0.017,10.5023,10.5023,0.0,1.4606,Prior-Season Seed 2025/26 (2588m)
232,512462,O'Brien,EVE,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,3118.0,prior_season_seed,0.0482,0.0289,6.6677,6.6677,0.0,1.3278,Prior-Season Seed 2025/26 (3118m)
233,224967,Mykolenko,EVE,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2959.0,prior_season_seed,0.0085,0.0748,7.026,7.026,0.0,1.4295,Prior-Season Seed 2025/26 (2959m)
234,243571,Patterson,EVE,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.0306,0.0927,0.0,0.0,0.0,1.3158,Older FPL 2023/24 (1000m); destination GC overlay; dest GC EVE=1.316
235,499300,Aznou,EVE,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.05,0.15,7.8,7.8,0.0,1.3158,Bayern II/Morocco U23 DEF; 1550m; dest GC EVE=1.316
248,486385,Beto,EVE,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1551.0,prior_season_seed,0.5164,0.0133,5.1644,5.1644,0.0,1.1025,Prior-Season Seed 2025/26 (1551m)
249,586309,Barry,EVE,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1898.0,prior_season_seed,0.3874,0.0209,3.509,3.509,0.0,1.6122,Prior-Season Seed 2025/26 (1898m)
226,111234,Pickford,EVE,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3420.0,prior_season_seed+defcon_baseline_fill,0.0,0.0053,0.0,0.0,2.6316,1.3158,Prior-Season Seed 2025/26 (3420m); defcon_baseline_fill
227,229600,Travers,EVE,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.0,0.0,0.0,0.0,3.1304,1.3158,Older FPL 2022/23 (1035m); destination GC overlay; dest GC EVE=1.316
228,138001,King,EVE,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.3158,Position baseline (GKP); dest GC EVE=1.316; no Prior-Season Seed and no Career Individual Rate
236,215413,Dewsbury-Hall,EVE,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2629.0,prior_season_seed,0.1489,0.1828,7.8737,7.8737,0.0,1.3351,Prior-Season Seed 2025/26 (2629m)
237,440993,Ndiaye,EVE,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2781.0,prior_season_seed,0.2162,0.1427,9.1586,9.1586,0.0,1.4239,Prior-Season Seed 2025/26 (2781m)
239,232928,Garner,EVE,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,exclude_gw1,,1,3413.0,prior_season_seed,0.0554,0.163,12.0774,12.0774,0.0,1.3185,Prior-Season Seed 2025/26 (3413m)
240,490094,Iroegbunam,EVE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,1,1477.0,prior_season_seed,0.0329,0.0433,11.5166,11.5166,0.0,1.0968,Prior-Season Seed 2025/26 (1477m)
241,433154,McNeil,CRY,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1161.0,prior_season_seed,0.1062,0.1481,8.6047,8.6047,0.0,0.6977,Prior-Season Seed 2025/26 (1161m)
242,550615,George,EVE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3158,Position baseline (MID); dest GC EVE=1.316; no Prior-Season Seed and no Career Individual Rate
243,502697,Alcaraz,EVE,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.1547,0.0624,0.0,0.0,0.0,1.3158,Older FPL 2022/23 (1024m); destination GC overlay; dest GC EVE=1.316
244,609873,Armstrong,EVE,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.42,0.18,3.2,3.2,0.0,1.3158,2024/25 PL/Championship Southampton; 2800m; FBref; dest GC EVE=1.316
245,496661,Dibling,EVE,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.1256,0.071,6.9082,6.9082,0.0,1.3158,Older FPL 2024/25 (1863m); destination GC overlay; dest GC EVE=1.316
246,513466,Röhl,EVE,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.16,0.14,7.4,7.4,0.0,1.3158,2024/25 Bundesliga Freiburg; 1800m; FBref; dest GC EVE=1.316
247,244860,Hackney,EVE,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.15,0.233,8.83,8.83,0.0,1.3158,CHA 2025/26 Middlesbrough 3314m; FotMob; dest GC EVE=1.316
253,174874,Andersen,FUL,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,1,2882.0,prior_season_seed,0.0447,0.0571,10.2741,10.2741,0.0,1.4053,Prior-Season Seed 2025/26 (2882m)
254,169528,Robinson,FUL,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,1487.0,prior_season_seed,0.0648,0.0956,8.2313,8.2313,0.0,1.15,Prior-Season Seed 2025/26 (1487m)
255,246301,J.Cuenca,FUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,935.0,prior_season_seed,0.0048,0.051,11.262,11.262,0.0,1.0588,Prior-Season Seed 2025/26 (935m)
256,167074,Tete,FUL,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1791.0,prior_season_seed,0.0462,0.0734,8.2915,8.2915,0.0,1.2563,Prior-Season Seed 2025/26 (1791m)
257,232892,Bassey,FUL,DEF,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2532.0,prior_season_seed,0.0608,0.0124,7.2867,7.2867,0.0,1.4218,Prior-Season Seed 2025/26 (2532m)
258,166477,Castagne,FUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1838.0,prior_season_seed,0.0734,0.072,7.1491,7.1491,0.0,1.518,Prior-Season Seed 2025/26 (1838m)
269,184349,Sessegnon,FUL,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1816.0,prior_season_seed,0.0793,0.0892,10.804,10.804,0.0,1.4372,Prior-Season Seed 2025/26 (1816m)
271,244042,Muniz,FUL,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,987.0,prior_season_seed,0.3009,0.0137,4.7416,4.7416,0.0,1.1854,Prior-Season Seed 2025/26 (987m)
272,631786,Kusi-Asare,FUL,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.45,0.1,2.1,2.1,0.0,1.3421,Bayern U19/Fulham striker; 1100m; dest GC FUL=1.342
250,80201,Leno,FUL,GKP,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,3420.0,prior_season_seed+defcon_baseline_fill,0.0,0.0005,0.0,0.0,2.5789,1.3421,Prior-Season Seed 2025/26 (3420m); defcon_baseline_fill
251,86873,Lecomte,FUL,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.3421,Position baseline (GKP); dest GC FUL=1.342; no Prior-Season Seed and no Career Individual Rate
252,505079,McNally,FUL,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.3421,Position baseline (GKP); dest GC FUL=1.342; no Prior-Season Seed and no Career Individual Rate
261,153133,Iwobi,FUL,MID,Nailed Starter,0.9,0.05,0.05,85.0,20.0,eligible,,1,2420.0,prior_season_seed,0.071,0.1748,6.9917,6.9917,0.0,1.4876,Prior-Season Seed 2025/26 (2420m)
262,209289,Smith Rowe,FUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1909.0,prior_season_seed,0.2221,0.0528,6.9775,6.9775,0.0,1.2729,Prior-Season Seed 2025/26 (1909m)
263,560552,Kevin,FUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1030.0,prior_season_seed,0.1057,0.1284,7.5146,7.5146,0.0,1.3107,Prior-Season Seed 2025/26 (1030m)
264,477555,Bobb,FUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1030.0,prior_season_seed,0.1284,0.1835,6.6408,6.6408,0.0,1.1359,Prior-Season Seed 2025/26 (1030m)
265,207189,Berge,FUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2904.0,prior_season_seed,0.0477,0.0465,8.6777,8.6777,0.0,1.3946,Prior-Season Seed 2025/26 (2904m)
266,76357,Cairney,FUL,MID,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,career_fpl_prior_year+destination_gc,0.063,0.1577,0.0,0.0,0.0,1.3421,Older FPL 2023/24 (1472m); destination GC overlay; dest GC FUL=1.342
267,212314,Lukić,IPS,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1730.0,prior_season_seed,0.116,0.0994,9.5202,9.5202,0.0,1.1445,Prior-Season Seed 2025/26 (1730m)
268,577725,King,FUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1290.0,prior_season_seed,0.1723,0.046,7.4651,7.4651,0.0,1.2558,Prior-Season Seed 2025/26 (1290m)
270,153366,Reed,FUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.0198,0.1018,0.0,0.0,0.0,1.3421,Older FPL 2023/24 (1317m); destination GC overlay; dest GC FUL=1.342
277,108416,Egan,HUL,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.05,0.03,8.5,8.5,0.0,1.375,"Prior Championship / Sheff Utd career stats: 0.05 xG, 0.03 xA, 8.50 defcon; dest GC HUL=1.375"
278,501902,Hughes,HUL,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,0,0.0,career_individual+destination_gc,0.075,0.055,8.14,8.14,0.0,1.375,External Preston/Wigan; FBref CBIT Defcon 8.14/90 (Andrew Hughes); dest GC HUL=1.375
279,146426,Ajayi,HUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.04,0.03,8.5,8.5,0.0,1.375,External best-guess: Ajayi CHA/PL CB; CBIT-style Defcon proxy; dest GC HUL=1.375
280,193278,Coyle,HUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.01,0.091,6.18,6.18,0.0,1.375,CHA 2025/26 Hull 3187m; xG/xA/defcon FotMob Opta; dest GC HUL=1.375
281,433590,Drameh,HUL,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,career_individual+destination_gc,0.04,0.11,6.8,6.8,0.0,1.375,External Leeds/Hull CHA FBref full-back proxy; dest GC HUL=1.375
282,232351,Giles,HUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.025,0.22,6.5,6.5,0.0,1.375,CHA 2025/26 Hull / Luton PL: key crossing & set piece creator; dest GC HUL=1.375
283,449428,Jacob,HUL,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.04,0.05,8.0,8.0,0.0,1.375,External best-guess: Jacob Hull DEF; CBIT Defcon proxy; dest GC HUL=1.375
284,661800,McCarthy,HUL,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.375,Position baseline (DEF); dest GC HUL=1.375; no Prior-Season Seed and no Career Individual Rate
285,160817,McNair,HUL,DEF,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.06,0.04,7.5,7.5,0.0,1.375,Middlesbrough / Sunderland / NI veteran defensive proxy; dest GC HUL=1.375
556,169359,Targett,HUL,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.02,0.09,7.1,7.1,0.0,1.375,PL veteran Newcastle / Aston Villa full-back proxy; dest GC HUL=1.375
295,169432,McBurnie,HUL,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.48,0.11,3.2,3.2,0.0,1.375,Hull CHA 2025/26 (18 goals) / Las Palmas / Sheff Utd PL; dest GC HUL=1.375
298,500957,Destan,HUL,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,career_individual+destination_gc,0.38,0.08,2.2,2.2,0.0,1.375,Trabzonspor ST proxy; dest GC HUL=1.375
299,534392,Burstow,HUL,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,career_individual+destination_gc,0.35,0.09,2.5,2.5,0.0,1.375,Sunderland / Chelsea youth FWD proxy; dest GC HUL=1.375
273,167825,Phillips,HUL,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.375,Position baseline (GKP); dest GC HUL=1.375; no Prior-Season Seed and no Career Individual Rate
274,105666,Butland,HUL,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,0,0.0,career_individual+destination_gc,0.0,0.0,0.0,0.0,2.33,1.375,External SPFL 2023-26: Jack Butland Rangers proxy (no Hull mins yet); mins~9180; dest GC HUL=1.375
275,494950,Cartwright,HUL,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.375,Position baseline (GKP); dest GC HUL=1.375; no Prior-Season Seed and no Career Individual Rate
276,444307,Lo-Tutala,HUL,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.375,Position baseline (GKP); dest GC HUL=1.375; no Prior-Season Seed and no Career Individual Rate
286,540324,Belloumi,HUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.228,0.157,10.89,10.89,0.0,1.375,CHA 2025/26 Hull 934m; xG/xA/defcon FotMob Opta; dest GC HUL=1.375
287,232905,Millar,HUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.21,0.12,7.45,7.45,0.0,1.375,Hull CHA 2025/26; 1848 min; FootyStats xG + FotMob; CBITR proxy; dest GC HUL=1.375
288,171270,Dowell,HUL,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.18,0.15,4.5,4.5,0.0,1.375,Rangers / Norwich attacking midfielder proxy; dest GC HUL=1.375
289,101282,Crooks,HUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.13,0.07,9.18,9.18,0.0,1.375,2025/26 Championship Hull MID; 2509m; FotMob xG/xA; CBITR; dest GC HUL=1.375
290,243413,Slater,HUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.056,0.054,10.24,10.24,0.0,1.375,CHA 2025/26 Hull 3156m; xG/xA/defcon FotMob Opta; dest GC HUL=1.375
291,465525,Matazo,HUL,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1-5,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.375,Position baseline (MID); dest GC HUL=1.375; no Prior-Season Seed and no Career Individual Rate
292,208481,Ömür,HUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.043,0.031,8.32,8.32,0.0,1.375,External 2023-26: Abdülkadir Ömür; best-guess CBITR 8.32/90 from Hull CHA FBref; dest GC HUL=1.375
293,490161,Kamara,HUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,0,0.0,career_individual+destination_gc,0.18,0.16,5.5,5.5,0.0,1.375,Portsmouth / Hull CHA 2024-26 winger proxy; dest GC HUL=1.375
294,553783,Zambrano,HUL,MID,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,career_individual+destination_gc,0.05,0.08,7.2,7.2,0.0,1.375,LDU Quito / Maribor CM proxy; dest GC HUL=1.375
296,213292,Akintola,HUL,MID,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.15,0.1,4.5,4.5,0.0,1.375,Adana Demirspor / Rizespor winger proxy; dest GC HUL=1.375
297,470294,Gyabi,HUL,MID,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,career_individual+destination_gc,0.06,0.08,6.8,6.8,0.0,1.375,Plymouth Argyle / Leeds CHA CM proxy; dest GC HUL=1.375
563,445028,Morita,HUL,MID,Rotation,0.4,0.25,0.35,70.0,20.0,watch,,0,0.0,career_individual+destination_gc,0.09,0.12,7.8,7.8,0.0,1.375,Sporting CP / Liga Portugal CM proxy (free transfer to Hull); dest GC HUL=1.375
259,219924,Diop,IPS,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.05,0.02,7.9,7.9,0.0,1.375,"Fulham / West Ham PL CB (812m in 25/26, 1720m in 24/25); confirmed £8.5m signing; dest GC IPS=1.375"
303,183015,Kipré,IPS,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.05,0.02,8.8,8.8,0.0,1.375,WBA / Reims CB defensive proxy; dest GC IPS=1.375
304,216616,O'Shea,IPS,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.06,0.07,8.2,8.2,0.0,1.375,Burnley PL / Ipswich starting CB/RB (2880m across senior leagues); dest GC IPS=1.375
305,455084,Davis,IPS,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.04,0.32,6.8,6.8,0.0,1.375,"Ipswich CHA (18 assists, 3012m) / PL elite set-piece creator; dest GC IPS=1.375"
306,449429,Greaves,IPS,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.07,0.05,9.1,9.1,0.0,1.375,Hull / Ipswich dominant aerial & tackling CB (2980m); dest GC IPS=1.375
307,222018,Johnson,IPS,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.0709,0.0555,7.2883,7.2883,0.0,1.375,Older FPL 2024/25 (1346m); destination GC overlay; dest GC IPS=1.375
308,176420,Furlong,IPS,DEF,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.05,0.06,7.8,7.8,0.0,1.375,External best-guess: Furlong CHA RB/CB; CBIT Defcon proxy; dest GC IPS=1.375
316,543968,Emersonn,IPS,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.44,0.11,2.78,2.78,0.0,1.375,Toulouse Ligue 1 2025/26; 1526 min; Goalazo xG/xA; CBITR Sporting Life; dest GC IPS=1.375
317,222625,Hirst,IPS,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.35,0.12,2.5,2.5,0.0,1.375,Ipswich CHA/PL striker proxy (850m in 25/26); dest GC IPS=1.375
320,147675,Akpom,IPS,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.45,0.12,2.5,2.5,0.0,1.375,Middlesbrough CHA / Ajax forward proxy; dest GC IPS=1.375
321,557012,Walle Egeli,IPS,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.33,0.16,2.4,2.4,0.0,1.375,2024/25 Danish Superliga Nordsjælland FWD; 2205m; FootyStats/FBref; CBITR partial; dest GC IPS=1.375
322,462387,Al-Hamadi,IPS,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.38,0.1,2.5,2.5,0.0,1.375,AFC Wimbledon / Ipswich forward proxy; dest GC IPS=1.375
300,108813,Walton,IPS,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.375,Position baseline (GKP); dest GC IPS=1.375; no Prior-Season Seed and no Career Individual Rate
301,112520,Palmer,IPS,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.0,0.0,0.0,0.0,3.4615,1.375,Older FPL 2024/25 (1170m); destination GC overlay; dest GC IPS=1.375
302,50093,Button,IPS,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.375,Position baseline (GKP); dest GC IPS=1.375; no Prior-Season Seed and no Career Individual Rate
554,546600,Van Oevelen,IPS,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_individual+destination_gc,0.0,0.0,0.0,0.0,3.3,1.375,FC Volendam / Eredivisie GKP proxy; dest GC IPS=1.375
564,240514,Scherpen,IPS,GKP,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.0,0.0,0.0,0.0,1.9,1.375,Union SG Belgian Pro League 2025/26; 2835 min; FotMob 60 saves (1.90/90); dest GC IPS=1.375
309,501390,Núñez,IPS,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.27,0.36,7.5,7.5,0.0,1.375,Ipswich CHA 2025/26; 2234 min; FootyStats xG/xA; CBITR proxy; dest GC IPS=1.375
310,241117,Matusiwa,IPS,MID,Rotation,0.4,0.25,0.35,70.0,20.0,exclude_gw1,,0,0.0,career_individual+destination_gc,0.024,0.032,13.57,13.57,0.0,1.375,External 2023-26: Azor Matusiwa; best-guess CBITR 13.57/90 from Ligue 1 FBref; dest GC IPS=1.375
311,149929,Burns,IPS,MID,Cameo,0.1,0.35,0.55,60.0,15.0,exclude_gw1,,0,0.0,career_individual+destination_gc,0.19,0.16,5.4,5.4,0.0,1.375,Ipswich League One/Championship winger proxy; dest GC IPS=1.375
312,231899,Taylor,IPS,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.375,Position baseline (MID); dest GC IPS=1.375; no Prior-Season Seed and no Career Individual Rate
